"species","decimalLongitude","decimalLatitude","year"
"8808","Cardinalis cardinalis",-77.314445,44.477515,2024
"8809","Cardinalis cardinalis",-79.514276,43.664912,2024
"8810","Cardinalis cardinalis",-79.51434,43.664849,2024
"8811","Cardinalis cardinalis",-79.514254,43.66488,2024
"8812","Cardinalis cardinalis",-99.379358,23.411432,2024
"8813","Cardinalis cardinalis",-98.455271,29.324898,2024
"8814","Cardinalis cardinalis",-98.455267,29.32522,2024
"8815","Cardinalis cardinalis",-96.805894,28.302946,2024
"8816","Cardinalis cardinalis",-77.66373,37.465402,2024
"8817","Cardinalis cardinalis",-98.45611,29.326654,2024
"8818","Cardinalis cardinalis",-71.257721,42.368092,2024
"8819","Cardinalis cardinalis",-71.257632,42.368042,2024
"8820","Cardinalis cardinalis",-79.513738,43.663612,2024
"8821","Cardinalis cardinalis",-79.513662,43.663558,2024
"8822","Cardinalis cardinalis",-98.458376,29.330123,2024
"8823","Cardinalis cardinalis",-98.45883,29.330467,2024
"8824","Cardinalis cardinalis",-88.292889,41.883282,2024
"8825","Cardinalis cardinalis",-98.458861,29.332113,2024
"8826","Cardinalis cardinalis",-98.45825,29.334675,2024
"8827","Cardinalis cardinalis",-73.260178,41.375512,2024
"8828","Cardinalis cardinalis",-79.513302,43.668263,2024
"8829","Cardinalis cardinalis",-97.361197,37.801722,2024
"8830","Cardinalis cardinalis",-82.837463,34.679067,2024
"8831","Cardinalis cardinalis",-95.927232,41.132135,2024
"8832","Cardinalis cardinalis",-85.416009,38.257841,2024
"8833","Cardinalis cardinalis",-78.503328,38.033971,2024
"8834","Cardinalis cardinalis",-98.470288,29.346044,2024
"8835","Cardinalis cardinalis",-98.456732,29.327656,2024
"8836","Cardinalis cardinalis",-98.456672,29.327595,2024
"8837","Cardinalis cardinalis",-95.473739,29.7782,2024
"8838","Cardinalis cardinalis",-98.45472,29.324241,2024
"8839","Cardinalis cardinalis",-98.454714,29.324239,2024
"8840","Cardinalis cardinalis",-97.170177,32.676865,2024
"8841","Cardinalis cardinalis",-93.51367,32.585241,2024
"8842","Cardinalis cardinalis",-93.205578,44.101132,2024
"8843","Cardinalis cardinalis",-77.044525,38.925,2024
"8844","Cardinalis cardinalis",-96.395305,34.078255,2024
"8845","Cardinalis cardinalis",-73.750792,45.481604,2024
"8846","Cardinalis cardinalis",-77.338586,38.928735,2024
"8847","Cardinalis cardinalis",-77.340557,38.929603,2024
"8848","Cardinalis cardinalis",-77.354124,38.934049,2024
"8849","Cardinalis cardinalis",-155.784591,19.935274,2024
"8850","Cardinalis cardinalis",-88.804238,40.631182,2024
"8851","Cardinalis cardinalis",-73.872595,43.037544,2024
"8852","Cardinalis cardinalis",-98.482178,29.462337,2024
"8853","Cardinalis cardinalis",-88.285944,40.12191,2024
"8854","Cardinalis cardinalis",-88.28535,40.122146,2024
"8855","Cardinalis cardinalis",-95.660953,29.634628,2024
"8856","Cardinalis cardinalis",-80.83156,35.504391,2024
"8857","Cardinalis cardinalis",-73.231234,45.555051,2024
"8858","Cardinalis cardinalis",-111.73374,33.363391,2024
"8859","Cardinalis cardinalis",-82.623531,40.658682,2024
"8860","Cardinalis cardinalis",-72.868179,44.372577,2024
"8861","Cardinalis cardinalis",-73.97003,40.778713,2024
"8862","Cardinalis cardinalis",-94.707742,31.710892,2024
"8863","Cardinalis cardinalis",-97.223286,32.885893,2024
"8864","Cardinalis cardinalis",-88.21437,40.127365,2024
"8865","Cardinalis cardinalis",-98.513276,33.914019,2024
"8866","Cardinalis cardinalis",-80.442123,43.467465,2024
"8867","Cardinalis cardinalis",-71.278199,42.290501,2024
"8868","Cardinalis cardinalis",-82.319995,29.615962,2024
"8869","Cardinalis cardinalis",-82.319995,29.615962,2024
"8870","Cardinalis cardinalis",-79.386216,43.781766,2024
"8871","Cardinalis cardinalis",-81.436368,41.563638,2024
"8872","Cardinalis cardinalis",-73.90564,42.021046,2024
"8873","Cardinalis cardinalis",-80.229094,43.514306,2024
"8874","Cardinalis cardinalis",-70.539533,41.892413,2024
"8875","Cardinalis cardinalis",-70.53864,41.892348,2024
"8876","Cardinalis cardinalis",-97.492546,35.238167,2024
"8877","Cardinalis cardinalis",-79.360225,43.803738,2024
"8878","Cardinalis cardinalis",-82.321927,29.616433,2024
"8879","Cardinalis cardinalis",-75.246351,39.384079,2024
"8880","Cardinalis cardinalis",-89.024611,40.63375,2024
"8881","Cardinalis cardinalis",-85.446404,38.201233,2024
"8882","Cardinalis cardinalis",-97.824455,30.698877,2024
"8883","Cardinalis cardinalis",-97.827652,30.697198,2024
"8884","Cardinalis cardinalis",-76.873893,39.315598,2024
"8885","Cardinalis cardinalis",-81.407508,41.103475,2024
"8886","Cardinalis cardinalis",-83.468061,42.246585,2024
"8887","Cardinalis cardinalis",-89.596164,37.98007,2024
"8888","Cardinalis cardinalis",-83.406996,42.201983,2024
"8889","Cardinalis cardinalis",-97.255974,32.767721,2024
"8890","Cardinalis cardinalis",-79.457297,43.642192,2024
"8891","Cardinalis cardinalis",-86.410614,39.705547,2024
"8892","Cardinalis cardinalis",-84.300888,33.80832,2024
"8893","Cardinalis cardinalis",-89.596268,37.980024,2024
"8894","Cardinalis cardinalis",-75.067294,40.328703,2024
"8895","Cardinalis cardinalis",-69.922874,43.835474,2024
"8896","Cardinalis cardinalis",-75.067294,40.328703,2024
"8897","Cardinalis cardinalis",-89.596215,37.98005,2024
"8898","Cardinalis cardinalis",-74.5458,40.593535,2024
"8899","Cardinalis cardinalis",-85.775904,38.213749,2024
"8900","Cardinalis cardinalis",-85.77609,38.213851,2024
"8901","Cardinalis cardinalis",-89.596175,37.980107,2024
"8902","Cardinalis cardinalis",-97.823502,30.205556,2024
"8903","Cardinalis cardinalis",-97.14577,33.023879,2024
"8904","Cardinalis cardinalis",-97.14577,33.023879,2024
"8905","Cardinalis cardinalis",-73.895731,41.676372,2024
"8906","Cardinalis cardinalis",-89.596204,37.980075,2024
"8907","Cardinalis cardinalis",-97.867056,30.172227,2024
"8908","Cardinalis cardinalis",-75.209527,38.688764,2024
"8909","Cardinalis cardinalis",-75.067182,40.328615,2024
"8910","Cardinalis cardinalis",-98.846411,29.42811,2024
"8911","Cardinalis cardinalis",-97.029987,33.053452,2024
"8912","Cardinalis cardinalis",-96.990614,32.607421,2024
"8913","Cardinalis cardinalis",-81.526894,41.122974,2024
"8914","Cardinalis cardinalis",-71.166733,42.471997,2024
"8915","Cardinalis cardinalis",-71.168122,42.472405,2024
"8916","Cardinalis cardinalis",-71.170687,42.471972,2024
"8917","Cardinalis cardinalis",-71.170692,42.471942,2024
"8918","Cardinalis cardinalis",-76.884147,37.801993,2024
"8919","Cardinalis cardinalis",-86.712702,35.23674,2024
"8920","Cardinalis cardinalis",-84.325103,33.911807,2024
"8921","Cardinalis cardinalis",-80.193895,36.093042,2024
"8922","Cardinalis cardinalis",-96.777581,33.723148,2024
"8923","Cardinalis cardinalis",-80.33585,32.486797,2024
"8924","Cardinalis cardinalis",-80.4403,37.261663,2024
"8925","Cardinalis cardinalis",-98.266501,29.884727,2024
"8926","Cardinalis cardinalis",-98.476052,29.631292,2024
"8927","Cardinalis cardinalis",-92.480131,44.010313,2024
"8928","Cardinalis cardinalis",-111.042725,31.60975,2024
"8929","Cardinalis cardinalis",-157.723193,21.306454,2024
"8930","Cardinalis cardinalis",-78.661448,35.722995,2024
"8931","Cardinalis cardinalis",-79.253138,43.897071,2024
"8932","Cardinalis cardinalis",-97.705436,32.798938,2024
"8933","Cardinalis cardinalis",-84.433164,42.195001,2024
"8934","Cardinalis cardinalis",-83.681971,37.782455,2024
"8935","Cardinalis cardinalis",-83.68193,37.782497,2024
"8936","Cardinalis cardinalis",-71.158298,42.473238,2024
"8937","Cardinalis cardinalis",-89.983776,34.817464,2024
"8938","Cardinalis cardinalis",-71.166127,42.471801,2024
"8939","Cardinalis cardinalis",-70.566042,41.450084,2024
"8940","Cardinalis cardinalis",-71.165978,42.470664,2024
"8941","Cardinalis cardinalis",-88.217553,42.371683,2024
"8942","Cardinalis cardinalis",-88.217553,42.371683,2024
"8943","Cardinalis cardinalis",-79.991735,39.659377,2024
"8944","Cardinalis cardinalis",-79.990619,39.660236,2024
"8945","Cardinalis cardinalis",-98.497919,29.311312,2024
"8946","Cardinalis cardinalis",-83.811934,39.750804,2024
"8947","Cardinalis cardinalis",-96.398143,30.625315,2024
"8948","Cardinalis cardinalis",-81.641753,40.6726,2024
"8949","Cardinalis cardinalis",-79.379723,43.783338,2024
"8950","Cardinalis cardinalis",-80.658695,25.397776,2024
"8951","Cardinalis cardinalis",-75.54199,39.951569,2024
"8952","Cardinalis cardinalis",-75.554115,39.966507,2024
"8953","Cardinalis cardinalis",-95.593648,29.763443,2024
"8954","Cardinalis cardinalis",-73.935235,45.469405,2024
"8955","Cardinalis cardinalis",-73.936368,45.469512,2024
"8956","Cardinalis cardinalis",-77.537385,38.273015,2024
"8957","Cardinalis cardinalis",-88.556627,30.547848,2024
"8958","Cardinalis cardinalis",-80.213827,43.537815,2024
"8959","Cardinalis cardinalis",-79.807789,36.068646,2024
"8960","Cardinalis cardinalis",-75.754822,39.689969,2024
"8961","Cardinalis cardinalis",-84.418022,33.954769,2024
"8962","Cardinalis cardinalis",-79.807655,36.068393,2024
"8963","Cardinalis cardinalis",-81.740962,27.719517,2024
"8964","Cardinalis cardinalis",-75.538551,39.948254,2024
"8965","Cardinalis cardinalis",-73.260278,41.375167,2024
"8966","Cardinalis cardinalis",-84.35289,33.767333,2024
"8967","Cardinalis cardinalis",-71.689759,43.752745,2024
"8968","Cardinalis cardinalis",-75.721909,39.731578,2024
"8969","Cardinalis cardinalis",-74.436919,40.449878,2024
"8970","Cardinalis cardinalis",-86.815129,36.151069,2024
"8971","Cardinalis cardinalis",-92.50711,31.200393,2024
"8972","Cardinalis cardinalis",-82.417663,28.058945,2024
"8973","Cardinalis cardinalis",-75.706135,35.918414,2024
"8974","Cardinalis cardinalis",-97.730462,30.520097,2024
"8975","Cardinalis cardinalis",-97.025877,30.383838,2024
"8976","Cardinalis cardinalis",-80.220056,43.549888,2024
"8977","Cardinalis cardinalis",-81.741697,26.115502,2024
"8978","Cardinalis cardinalis",-87.617307,33.258153,2024
"8979","Cardinalis cardinalis",-97.139903,32.754252,2024
"8980","Cardinalis cardinalis",-71.258771,42.367909,2024
"8981","Cardinalis cardinalis",-98.623846,29.484762,2024
"8982","Cardinalis cardinalis",-97.103583,32.72907,2024
"8983","Cardinalis cardinalis",-81.363128,41.150424,2024
"8984","Cardinalis cardinalis",-82.513887,35.470392,2024
"8985","Cardinalis cardinalis",-81.56292,28.669145,2024
"8986","Cardinalis cardinalis",-71.165215,42.425437,2024
"8987","Cardinalis cardinalis",-73.85462,45.499845,2024
"8988","Cardinalis cardinalis",-73.855714,45.502674,2024
"8989","Cardinalis cardinalis",-76.94497,38.913623,2024
"8990","Cardinalis cardinalis",-73.852726,45.505383,2024
"8991","Cardinalis cardinalis",-89.809521,35.139105,2024
"8992","Cardinalis cardinalis",-74.004369,40.748289,2024
"8993","Cardinalis cardinalis",-98.572533,29.622246,2024
"8994","Cardinalis cardinalis",-97.011842,33.367072,2024
"8995","Cardinalis cardinalis",-97.011995,33.366933,2024
"8996","Cardinalis cardinalis",-71.972406,42.957893,2024
"8997","Cardinalis cardinalis",-96.54265,28.957329,2024
"8998","Cardinalis cardinalis",-97.012133,33.365651,2024
"8999","Cardinalis cardinalis",-73.697761,45.552848,2024
"9000","Cardinalis cardinalis",-82.716336,27.640172,2024
"9001","Cardinalis cardinalis",-82.356016,34.779012,2024
"9002","Cardinalis cardinalis",-93.358625,45.257407,2024
"9003","Cardinalis cardinalis",-95.573265,29.755971,2024
"9004","Cardinalis cardinalis",-88.774387,39.406095,2024
"9005","Cardinalis cardinalis",-89.596154,37.980064,2024
"9006","Cardinalis cardinalis",-82.34238,26.937736,2024
"9007","Cardinalis cardinalis",-95.985344,36.120799,2024
"9008","Cardinalis cardinalis",-95.002735,30.664697,2024
"9009","Cardinalis cardinalis",-95.002898,30.664743,2024
"9010","Cardinalis cardinalis",-77.348247,38.929814,2024
"9011","Cardinalis cardinalis",-77.356872,38.934814,2024
"9012","Cardinalis cardinalis",-95.573265,29.755971,2024
"9013","Cardinalis cardinalis",-97.270467,37.743233,2024
"9014","Cardinalis cardinalis",-92.160654,30.302461,2024
"9015","Cardinalis cardinalis",-77.579925,38.963732,2024
"9016","Cardinalis cardinalis",-97.261394,37.555597,2024
"9017","Cardinalis cardinalis",-97.261445,37.555625,2024
"9018","Cardinalis cardinalis",-93.24317,44.833702,2024
"9019","Cardinalis cardinalis",-95.801061,29.521111,2024
"9020","Cardinalis cardinalis",-88.840309,42.573898,2024
"9021","Cardinalis cardinalis",-79.057821,35.829106,2024
"9022","Cardinalis cardinalis",-88.211109,40.128067,2024
"9023","Cardinalis cardinalis",-71.088306,42.443175,2024
"9024","Cardinalis cardinalis",-73.2603,41.375195,2024
"9025","Cardinalis cardinalis",-80.036406,35.937212,2024
"9026","Cardinalis cardinalis",-76.284724,38.433175,2024
"9027","Cardinalis cardinalis",-87.58479,41.78929,2024
"9028","Cardinalis cardinalis",-84.353524,33.810123,2024
"9029","Cardinalis cardinalis",-88.202112,42.392403,2024
"9030","Cardinalis cardinalis",-97.127062,33.182241,2024
"9031","Cardinalis cardinalis",-87.662309,41.943525,2024
"9032","Cardinalis cardinalis",-84.049964,42.140031,2024
"9033","Cardinalis cardinalis",-76.924025,38.987812,2024
"9034","Cardinalis cardinalis",-76.92156,38.991335,2024
"9035","Cardinalis cardinalis",-111.53015,33.423754,2024
"9036","Cardinalis cardinalis",-92.321499,42.670663,2024
"9037","Cardinalis cardinalis",-98.764062,29.808208,2024
"9038","Cardinalis cardinalis",-96.613716,32.847347,2024
"9039","Cardinalis cardinalis",-77.103719,38.922094,2024
"9040","Cardinalis cardinalis",-82.255356,39.346546,2024
"9041","Cardinalis cardinalis",-82.222772,39.444886,2024
"9042","Cardinalis cardinalis",-82.222758,39.444947,2024
"9043","Cardinalis cardinalis",-75.067294,40.328704,2024
"9044","Cardinalis cardinalis",-75.067294,40.328704,2024
"9045","Cardinalis cardinalis",-79.252515,43.896962,2024
"9046","Cardinalis cardinalis",-79.252515,43.896962,2024
"9047","Cardinalis cardinalis",-96.853144,33.053111,2024
"9048","Cardinalis cardinalis",-77.512817,43.192695,2024
"9049","Cardinalis cardinalis",-77.512803,43.192688,2024
"9050","Cardinalis cardinalis",-73.803476,45.630477,2024
"9051","Cardinalis cardinalis",-156.348318,20.915049,2024
"9052","Cardinalis cardinalis",-85.47841,38.18204,2024
"9053","Cardinalis cardinalis",-73.037648,40.932197,2024
"9054","Cardinalis cardinalis",-81.271486,29.830227,2024
"9055","Cardinalis cardinalis",-78.592803,37.92214,2024
"9056","Cardinalis cardinalis",-95.233664,29.608709,2024
"9057","Cardinalis cardinalis",-95.360855,29.769203,2024
"9058","Cardinalis cardinalis",-95.260537,29.59124,2024
"9059","Cardinalis cardinalis",-95.259819,29.58987,2024
"9060","Cardinalis cardinalis",-95.255381,29.59533,2024
"9061","Cardinalis cardinalis",-95.233742,29.608737,2024
"9062","Cardinalis cardinalis",-95.233664,29.608709,2024
"9063","Cardinalis cardinalis",-95.23375,29.608713,2024
"9064","Cardinalis cardinalis",-98.504232,31.065169,2024
"9065","Cardinalis cardinalis",-98.521697,29.613942,2024
"9066","Cardinalis cardinalis",-97.755499,32.234672,2024
"9067","Cardinalis cardinalis",-97.755499,32.234672,2024
"9068","Cardinalis cardinalis",-155.1202,19.73918,2024
"9069","Cardinalis cardinalis",-155.152728,19.735703,2024
"9070","Cardinalis cardinalis",-155.171991,19.68655,2024
"9071","Cardinalis cardinalis",-77.657059,38.901112,2024
"9072","Cardinalis cardinalis",-71.091561,42.306658,2024
"9073","Cardinalis cardinalis",-81.974411,37.598392,2024
"9074","Cardinalis cardinalis",-81.663841,34.606088,2024
"9075","Cardinalis cardinalis",-83.420203,33.946578,2024
"9076","Cardinalis cardinalis",-71.254611,42.367866,2024
"9077","Cardinalis cardinalis",-79.470316,43.648047,2024
"9078","Cardinalis cardinalis",-77.025443,38.972129,2024
"9079","Cardinalis cardinalis",-71.371147,42.35587,2024
"9080","Cardinalis cardinalis",-98.892881,43.030385,2024
"9081","Cardinalis cardinalis",-90.376831,38.625083,2024
"9082","Cardinalis cardinalis",-87.713541,41.801283,2024
"9083","Cardinalis cardinalis",-87.7135,41.801226,2024
"9084","Cardinalis cardinalis",-87.713557,41.801217,2024
"9085","Cardinalis cardinalis",-87.713515,41.801257,2024
"9086","Cardinalis cardinalis",-87.7135,41.80127,2024
"9087","Cardinalis cardinalis",-87.713458,41.801449,2024
"9088","Cardinalis cardinalis",-87.71281,41.801047,2024
"9089","Cardinalis cardinalis",-87.713461,41.801442,2024
"9090","Cardinalis cardinalis",-87.713458,41.801459,2024
"9091","Cardinalis cardinalis",-87.713512,41.801259,2024
"9092","Cardinalis cardinalis",-87.713472,41.80146,2024
"9093","Cardinalis cardinalis",-87.713425,41.801511,2024
"9094","Cardinalis cardinalis",-99.803957,30.443102,2024
"9095","Cardinalis cardinalis",-79.094803,36.080508,2024
"9096","Cardinalis cardinalis",-77.314003,44.47672,2024
"9097","Cardinalis cardinalis",-71.257834,42.363358,2024
"9098","Cardinalis cardinalis",-71.129733,42.289325,2024
"9099","Cardinalis cardinalis",-84.262714,35.265763,2024
"9100","Cardinalis cardinalis",-83.969548,35.761402,2024
"9101","Cardinalis cardinalis",-78.39822,37.299961,2024
"9102","Cardinalis cardinalis",-77.46409,37.558076,2024
"9103","Cardinalis cardinalis",-83.969331,35.761785,2024
"9104","Cardinalis cardinalis",-76.88658,39.484475,2024
"9105","Cardinalis cardinalis",-98.402969,29.565511,2024
"9106","Cardinalis cardinalis",-98.471786,29.411962,2024
"9107","Cardinalis cardinalis",-74.078236,40.068991,2024
"9108","Cardinalis cardinalis",-80.231654,32.547313,2024
"9109","Cardinalis cardinalis",-72.52327,42.390275,2024
"9110","Cardinalis cardinalis",-97.758719,30.41788,2024
"9111","Cardinalis cardinalis",-88.202112,42.392403,2024
"9112","Cardinalis cardinalis",-88.202112,42.392403,2024
"9113","Cardinalis cardinalis",-83.731742,42.280547,2024
"9114","Cardinalis cardinalis",-77.473047,38.846547,2024
"9115","Cardinalis cardinalis",-84.262559,35.265898,2024
"9116","Cardinalis cardinalis",-71.112817,42.340937,2024
"9117","Cardinalis cardinalis",-71.168113,42.472167,2024
"9118","Cardinalis cardinalis",-71.168092,42.472142,2024
"9119","Cardinalis cardinalis",-71.168663,42.47243,2024
"9120","Cardinalis cardinalis",-71.169067,42.47277,2024
"9121","Cardinalis cardinalis",-71.169692,42.472222,2024
"9122","Cardinalis cardinalis",-71.165817,42.470812,2024
"9123","Cardinalis cardinalis",-72.94291,43.626612,2024
"9124","Cardinalis cardinalis",-95.373783,29.781312,2024
"9125","Cardinalis cardinalis",-95.47551,30.145013,2024
"9126","Cardinalis cardinalis",-71.102394,42.068935,2024
"9127","Cardinalis cardinalis",-97.052657,33.417882,2024
"9128","Cardinalis cardinalis",-75.713137,45.283142,2024
"9129","Cardinalis cardinalis",-75.70298,45.279125,2024
"9130","Cardinalis cardinalis",-97.806753,30.488111,2024
"9131","Cardinalis cardinalis",-96.759407,32.775109,2024
"9132","Cardinalis cardinalis",-82.394433,28.062125,2024
"9133","Cardinalis cardinalis",-79.608515,43.792837,2024
"9134","Cardinalis cardinalis",-78.76115,35.39125,2024
"9135","Cardinalis cardinalis",-98.820097,29.884578,2024
"9136","Cardinalis cardinalis",-73.821277,45.536675,2024
"9137","Cardinalis cardinalis",-94.14887,45.544076,2024
"9138","Cardinalis cardinalis",-84.010965,39.715523,2024
"9139","Cardinalis cardinalis",-84.010965,39.715523,2024
"9140","Cardinalis cardinalis",-85.696228,38.063856,2024
"9141","Cardinalis cardinalis",-95.573265,29.755971,2024
"9142","Cardinalis cardinalis",-95.573265,29.755971,2024
"9143","Cardinalis cardinalis",-79.260736,43.158993,2024
"9144","Cardinalis cardinalis",-97.012133,33.365651,2024
"9145","Cardinalis cardinalis",-73.815064,45.520969,2024
"9146","Cardinalis cardinalis",-73.644446,45.693708,2024
"9147","Cardinalis cardinalis",-81.207664,42.797223,2024
"9148","Cardinalis cardinalis",-71.310883,42.312912,2024
"9149","Cardinalis cardinalis",-77.507544,38.886568,2024
"9150","Cardinalis cardinalis",-98.55148,32.87785,2024
"9151","Cardinalis cardinalis",-110.638046,32.050553,2024
"9152","Cardinalis cardinalis",-79.863151,32.77387,2024
"9153","Cardinalis cardinalis",-73.639177,45.692959,2024
"9154","Cardinalis cardinalis",-80.126761,25.796625,2024
"9155","Cardinalis cardinalis",-77.347272,44.170497,2024
"9156","Cardinalis cardinalis",-77.34727,44.170498,2024
"9157","Cardinalis cardinalis",-88.00633,41.826863,2024
"9158","Cardinalis cardinalis",-96.848572,33.068431,2024
"9159","Cardinalis cardinalis",-91.111626,40.791672,2024
"9160","Cardinalis cardinalis",-89.856738,35.134684,2024
"9161","Cardinalis cardinalis",-86.423681,36.946455,2024
"9162","Cardinalis cardinalis",-97.16971,32.60103,2024
"9163","Cardinalis cardinalis",-75.067293,40.328704,2024
"9164","Cardinalis cardinalis",-75.067293,40.328704,2024
"9165","Cardinalis cardinalis",-95.660125,29.636713,2024
"9166","Cardinalis cardinalis",-75.091907,40.359976,2024
"9167","Cardinalis cardinalis",-82.432424,27.325837,2024
"9168","Cardinalis cardinalis",-82.437267,27.321019,2024
"9169","Cardinalis cardinalis",-82.43304,27.325709,2024
"9170","Cardinalis cardinalis",-79.046828,36.659831,2024
"9171","Cardinalis cardinalis",-95.588264,29.593461,2024
"9172","Cardinalis cardinalis",-93.758327,41.609666,2024
"9173","Cardinalis cardinalis",-93.75862,41.609342,2024
"9174","Cardinalis cardinalis",-95.801058,29.521142,2024
"9175","Cardinalis cardinalis",-98.629237,29.554292,2024
"9176","Cardinalis cardinalis",-88.02348,41.790303,2024
"9177","Cardinalis cardinalis",-88.217553,42.371683,2024
"9178","Cardinalis cardinalis",-88.217553,42.371683,2024
"9179","Cardinalis cardinalis",-80.498894,43.432311,2024
"9180","Cardinalis cardinalis",-88.202112,42.392403,2024
"9181","Cardinalis cardinalis",-88.202112,42.392403,2024
"9182","Cardinalis cardinalis",-97.117062,31.541295,2024
"9183","Cardinalis cardinalis",-88.202112,42.392403,2024
"9184","Cardinalis cardinalis",-79.918631,39.653831,2024
"9185","Cardinalis cardinalis",-76.210717,43.13133,2024
"9186","Cardinalis cardinalis",-80.778932,32.237432,2024
"9187","Cardinalis cardinalis",-80.777667,32.239003,2024
"9188","Cardinalis cardinalis",-80.769957,32.242598,2024
"9189","Cardinalis cardinalis",-99.73317,29.581005,2024
"9190","Cardinalis cardinalis",-98.486772,29.874768,2024
"9191","Cardinalis cardinalis",-98.486746,29.87476,2024
"9192","Cardinalis cardinalis",-111.166494,32.242533,2024
"9193","Cardinalis cardinalis",-111.166494,32.242533,2024
"9194","Cardinalis cardinalis",-99.195789,19.429637,2024
"9195","Cardinalis cardinalis",-88.172623,41.466686,2024
"9196","Cardinalis cardinalis",-89.975816,38.48904,2024
"9197","Cardinalis cardinalis",-95.573265,29.755971,2024
"9198","Cardinalis cardinalis",-73.934748,45.468815,2024
"9199","Cardinalis cardinalis",-97.195323,33.052781,2024
"9200","Cardinalis cardinalis",-80.657025,28.083972,2024
"9201","Cardinalis cardinalis",-77.080928,38.894017,2024
"9202","Cardinalis cardinalis",-77.080928,38.894017,2024
"9203","Cardinalis cardinalis",-97.0933,32.867091,2024
"9204","Cardinalis cardinalis",-80.716621,35.500914,2024
"9205","Cardinalis cardinalis",-95.620724,29.373989,2024
"9206","Cardinalis cardinalis",-96.661119,33.199102,2024
"9207","Cardinalis cardinalis",-96.550006,33.759564,2024
"9208","Cardinalis cardinalis",-75.832301,45.346116,2024
"9209","Cardinalis cardinalis",-75.785881,45.319217,2024
"9210","Cardinalis cardinalis",-97.467947,35.362123,2024
"9211","Cardinalis cardinalis",-97.963333,29.881338,2024
"9212","Cardinalis cardinalis",-79.808576,32.827413,2024
"9213","Cardinalis cardinalis",-71.269066,42.559133,2024
"9214","Cardinalis cardinalis",-75.147554,39.746074,2024
"9215","Cardinalis cardinalis",-82.220295,26.859399,2024
"9216","Cardinalis cardinalis",-73.966578,40.78701,2024
"9217","Cardinalis cardinalis",-92.431725,38.846667,2024
"9218","Cardinalis cardinalis",-86.846432,33.12781,2024
"9219","Cardinalis cardinalis",-97.115503,31.547845,2024
"9220","Cardinalis cardinalis",-93.24273,44.274052,2024
"9221","Cardinalis cardinalis",-74.934985,40.980018,2024
"9222","Cardinalis cardinalis",-77.12322,39.37067,2024
"9223","Cardinalis cardinalis",-70.538264,41.893605,2024
"9224","Cardinalis cardinalis",-70.547735,41.910596,2024
"9225","Cardinalis cardinalis",-97.328922,27.669813,2024
"9226","Cardinalis cardinalis",-71.249032,42.269925,2024
"9227","Cardinalis cardinalis",-75.649112,45.148887,2024
"9228","Cardinalis cardinalis",-70.194638,43.76342,2024
"9229","Cardinalis cardinalis",-70.195001,43.763578,2024
"9230","Cardinalis cardinalis",-70.706127,41.996098,2024
"9231","Cardinalis cardinalis",-70.706807,41.996002,2024
"9232","Cardinalis cardinalis",-88.202112,42.392403,2024
"9233","Cardinalis cardinalis",-82.606789,30.1672,2024
"9234","Cardinalis cardinalis",-84.457769,42.724944,2024
"9235","Cardinalis cardinalis",-88.202112,42.392403,2024
"9236","Cardinalis cardinalis",-88.202112,42.392403,2024
"9237","Cardinalis cardinalis",-95.573265,29.755971,2024
"9238","Cardinalis cardinalis",-88.185399,40.123159,2024
"9239","Cardinalis cardinalis",-97.012133,33.365651,2024
"9240","Cardinalis cardinalis",-71.165847,42.471603,2024
"9241","Cardinalis cardinalis",-71.170158,42.471967,2024
"9242","Cardinalis cardinalis",-95.573265,29.755971,2024
"9243","Cardinalis cardinalis",-95.573265,29.755971,2024
"9244","Cardinalis cardinalis",-97.098708,32.588567,2024
"9245","Cardinalis cardinalis",-84.44188,39.132747,2024
"9246","Cardinalis cardinalis",-73.970025,40.778758,2024
"9247","Cardinalis cardinalis",-67.040596,45.07458,2024
"9248","Cardinalis cardinalis",-81.312331,42.92872,2024
"9249","Cardinalis cardinalis",-81.306892,42.930942,2024
"9250","Cardinalis cardinalis",-97.597491,30.413357,2024
"9251","Cardinalis cardinalis",-80.500479,43.50923,2024
"9252","Cardinalis cardinalis",-94.72992,31.374017,2024
"9253","Cardinalis cardinalis",-80.189836,39.40377,2024
"9254","Cardinalis cardinalis",-95.590249,29.597861,2024
"9255","Cardinalis cardinalis",-97.785837,30.366484,2024
"9256","Cardinalis cardinalis",-81.872958,26.390178,2024
"9257","Cardinalis cardinalis",-78.654156,35.772872,2024
"9258","Cardinalis cardinalis",-75.794516,45.371929,2024
"9259","Cardinalis cardinalis",-86.268151,39.938787,2024
"9260","Cardinalis cardinalis",-79.951003,35.994563,2024
"9261","Cardinalis cardinalis",-77.338682,38.928868,2024
"9262","Cardinalis cardinalis",-77.35693,38.93515,2024
"9263","Cardinalis cardinalis",-87.703147,41.970678,2024
"9264","Cardinalis cardinalis",-77.094105,38.792729,2024
"9265","Cardinalis cardinalis",-83.034675,42.03877,2024
"9266","Cardinalis cardinalis",-75.794516,45.371929,2024
"9267","Cardinalis cardinalis",-86.011292,37.158756,2024
"9268","Cardinalis cardinalis",-97.224838,31.55256,2024
"9269","Cardinalis cardinalis",-76.801568,38.888784,2024
"9270","Cardinalis cardinalis",-81.756495,43.309519,2024
"9271","Cardinalis cardinalis",-73.2818,45.875656,2024
"9272","Cardinalis cardinalis",-79.952463,35.994717,2024
